sym,date,post,res,home,pwin,derby,abn_ret
MANU,2023-05-13,2023-05-15,W,1,0.688,0,0.03757
MANU,2023-05-20,2023-05-22,W,0,0.639,0,0.04552
MANU,2023-05-25,2023-05-26,W,1,0.592,0,-0.0229
MANU,2023-05-28,2023-05-30,W,1,0.626,0,-0.01562
MANU,2023-08-14,2023-08-15,W,1,0.72,0,-0.01596
MANU,2023-08-19,2023-08-21,L,0,0.398,0,-0.02432
MANU,2023-08-26,2023-08-28,W,1,0.725,0,0.00138
MANU,2023-09-03,2023-09-05,L,0,0.21,0,-0.17991
MANU,2023-09-16,2023-09-18,L,1,0.438,0,0.01861
MANU,2023-09-23,2023-09-25,W,0,0.548,0,0.03918
MANU,2023-09-30,2023-10-02,L,1,0.61,0,-0.01958
MANU,2023-10-07,2023-10-09,W,1,0.572,0,-0.03154
MANU,2023-10-21,2023-10-23,W,0,0.675,0,-0.02637
MANU,2023-10-29,2023-10-30,L,1,0.188,0,0.00924
MANU,2023-11-04,2023-11-06,W,0,0.435,0,-0.0303
MANU,2023-11-11,2023-11-13,W,1,0.718,0,-0.0092
MANU,2023-11-26,2023-11-27,W,0,0.371,0,0.0227
MANU,2023-12-02,2023-12-04,L,0,0.25,0,0.01799
MANU,2023-12-06,2023-12-07,W,1,0.331,0,-0.01848
MANU,2023-12-09,2023-12-11,L,1,0.614,0,-0.0135
MANU,2023-12-17,2023-12-18,D,0,0.118,0,-0.00821
MANU,2023-12-23,2023-12-26,L,0,0.367,0,0.03134
MANU,2023-12-26,2023-12-27,W,1,0.365,0,0.00123
MANU,2023-12-30,2024-01-02,L,0,0.441,0,-0.00911
MANU,2024-01-14,2024-01-16,D,1,0.431,0,0.00103
MANU,2024-02-01,2024-02-02,W,0,0.373,0,-0.00183
MANU,2024-02-04,2024-02-05,W,1,0.585,0,0.00769
MANU,2024-02-11,2024-02-12,W,0,0.306,0,-0.07215
MANU,2024-02-18,2024-02-20,W,0,0.526,0,-0.00061
MANU,2024-02-24,2024-02-26,L,1,0.607,0,-0.0096
MANU,2024-03-03,2024-03-04,L,0,0.085,0,-0.03128
MANU,2024-03-09,2024-03-11,W,1,0.509,0,-0.01146
MANU,2024-03-30,2024-04-01,D,0,0.432,0,-0.00553
MANU,2024-04-04,2024-04-05,L,0,0.282,0,0.01206
MANU,2024-04-07,2024-04-08,D,1,0.199,0,-0.00413
MANU,2024-04-13,2024-04-15,D,0,0.364,0,-0.00992
MANU,2024-04-24,2024-04-25,W,1,0.728,0,0.01959
MANU,2024-04-27,2024-04-29,D,1,0.63,0,0.02074
MANU,2024-05-06,2024-05-07,L,0,0.342,0,0.02008
MANU,2024-05-12,2024-05-13,L,1,0.135,0,0.01631
MANU,2024-05-15,2024-05-16,W,1,0.347,0,-0.00438
MANU,2024-05-19,2024-05-20,W,0,0.325,0,0.00208
MANU,2024-08-16,2024-08-19,W,1,0.593,0,0.01912
MANU,2024-08-24,2024-08-26,L,0,0.362,0,-0.01165
MANU,2024-09-01,2024-09-03,L,1,0.258,0,0.00283
MANU,2024-09-14,2024-09-16,W,0,0.555,0,0.01429
MANU,2024-09-21,2024-09-23,D,0,0.415,0,0.00296
MANU,2024-09-29,2024-09-30,L,1,0.403,0,-0.02114
MANU,2024-10-06,2024-10-07,D,0,0.316,0,-0.02112
MANU,2024-10-19,2024-10-21,W,1,0.561,0,-0.00648
MANU,2024-10-27,2024-10-28,L,0,0.415,0,-0.00572
MANU,2024-11-03,2024-11-04,D,1,0.365,0,-0.00099
MANU,2024-11-10,2024-11-11,W,1,0.683,0,0.01137
MANU,2024-11-24,2024-11-25,D,0,0.584,0,-0.01876
MANU,2024-12-01,2024-12-02,W,1,0.618,0,0.01642
MANU,2024-12-04,2024-12-05,L,0,0.135,0,-0.0098
MANU,2024-12-07,2024-12-09,L,1,0.576,0,-0.01091
MANU,2024-12-15,2024-12-16,W,0,0.189,0,0.01753
MANU,2024-12-22,2024-12-23,L,1,0.526,0,-0.01006
MANU,2024-12-26,2024-12-27,L,0,0.499,0,-0.00053
MANU,2024-12-30,2024-12-31,L,1,0.349,0,0.0052
MANU,2025-01-05,2025-01-06,D,0,0.118,0,-0.01084
MANU,2025-01-16,2025-01-17,W,1,0.74,0,-0.02064
MANU,2025-01-19,2025-01-21,L,1,0.451,0,0.01801
MANU,2025-01-26,2025-01-27,W,0,0.307,0,0.00063
MANU,2025-02-02,2025-02-03,L,1,0.477,0,-0.00068
MANU,2025-02-16,2025-02-18,L,0,0.361,0,-0.01203
MANU,2025-02-22,2025-02-24,D,0,0.326,0,0.0221
MANU,2025-02-26,2025-02-27,W,1,0.622,0,0.0225
MANU,2025-03-09,2025-03-10,D,1,0.166,0,-0.0103
MANU,2025-03-16,2025-03-17,W,0,0.518,0,-0.01156
MANU,2025-04-01,2025-04-02,L,0,0.307,0,0.00088
MANU,2025-04-06,2025-04-07,D,1,0.281,0,-0.0162
MANU,2025-04-13,2025-04-14,L,0,0.2,0,0.00867
MANU,2025-04-20,2025-04-21,L,1,0.474,0,0.00411
MANU,2025-04-27,2025-04-28,D,0,0.207,0,-0.00144
MANU,2025-05-04,2025-05-05,L,0,0.199,0,0.00645
MANU,2025-05-11,2025-05-12,L,1,0.499,0,0.00131
MANU,2025-05-16,2025-05-19,L,0,0.152,0,0.02725
MANU,2025-05-25,2025-05-27,W,1,0.218,0,0.03389
MANU,2025-08-17,2025-08-18,L,1,0.26,0,-0.01262
MANU,2025-08-24,2025-08-25,D,0,0.439,0,-0.01312
MANU,2025-08-30,2025-09-02,W,1,0.704,0,-0.08234
MANU,2025-09-14,2025-09-15,L,0,0.225,0,-0.02211
MANU,2025-09-20,2025-09-22,W,1,0.364,0,-0.00632
MANU,2025-09-27,2025-09-29,L,0,0.473,0,0.00584
MANU,2025-10-04,2025-10-06,W,1,0.634,0,0.00461
MANU,2025-10-19,2025-10-20,W,0,0.191,0,0.03831
MANU,2025-10-25,2025-10-27,W,1,0.483,0,-0.00569
MANU,2025-11-01,2025-11-03,D,0,0.461,0,-0.03746
MANU,2025-11-08,2025-11-10,D,0,0.378,0,0.00551
MANU,2025-11-24,2025-11-25,L,1,0.543,0,0.00851
MANU,2025-11-30,2025-12-01,W,0,0.307,0,-0.00397
MANU,2025-12-04,2025-12-05,D,1,0.653,0,-0.00343
MANU,2025-12-08,2025-12-09,W,0,0.539,0,-0.00943
MANU,2025-12-15,2025-12-16,D,1,0.516,0,0.00312
MANU,2025-12-21,2025-12-22,L,0,0.287,0,-0.00429
MANU,2025-12-26,2025-12-29,W,1,0.372,0,0.00687
MANU,2025-12-30,2025-12-31,D,1,0.7,0,-0.00513
MANU,2026-01-04,2026-01-05,D,0,0.361,0,0.00971
MANU,2026-01-07,2026-01-08,D,0,0.561,0,0.00269
MANU,2026-01-17,2026-01-20,W,1,0.256,0,0.01832
MANU,2026-01-25,2026-01-26,W,0,0.159,0,0.02397
MANU,2026-02-01,2026-02-02,W,1,0.601,0,-0.00816
MANU,2026-02-07,2026-02-09,W,1,0.601,0,0.00775
MANU,2026-02-10,2026-02-11,D,0,0.561,0,-0.01436
MANU,2026-02-23,2026-02-24,W,0,0.494,0,0.01393
MANU,2026-03-01,2026-03-02,W,1,0.618,0,-0.01667
MANU,2026-03-04,2026-03-05,L,0,0.366,0,-0.00416
MANU,2026-03-15,2026-03-16,W,1,0.55,0,0.02025
MANU,2026-03-20,2026-03-23,D,0,0.453,0,0.01669
MANU,2026-04-13,2026-04-14,L,1,0.582,0,-0.00197
MANU,2026-04-18,2026-04-20,W,0,0.297,0,0.0205
MANU,2026-04-27,2026-04-28,W,1,0.513,0,0.01779
MANU,2026-05-03,2026-05-04,W,1,0.41,0,-0.01455
MANU,2026-05-09,2026-05-11,D,0,0.508,0,-0.0416
MANU,2026-05-17,2026-05-18,W,1,0.593,0,0.04121
MANU,2026-05-24,2026-05-26,W,0,0.263,0,-0.01808
SCB.LS,2021-08-20,2021-08-23,W,0,0.56,0,-0.00249
SCB.LS,2021-08-29,2021-08-30,D,1,0.554,0,-0.00219
SCB.LS,2021-09-11,2021-09-13,D,0,0.51,0,-0.00525
SCB.LS,2021-09-20,2021-09-21,W,1,0.691,0,-0.00387
SCB.LS,2021-09-26,2021-09-27,D,0,0.492,0,-0.0026
SCB.LS,2021-10-03,2021-10-04,D,1,0.641,0,-0.00292
SCB.LS,2021-10-25,2021-10-26,W,0,0.492,0,-0.00084
SCB.LS,2021-11-01,2021-11-02,W,1,0.649,0,-0.00024
SCB.LS,2021-11-07,2021-11-08,L,0,0.164,0,-0.00232
SCB.LS,2021-11-30,2021-12-01,W,1,0.656,0,-0.00316
SCB.LS,2021-12-05,2021-12-06,W,1,0.63,0,-0.00511
SCB.LS,2021-12-12,2021-12-13,L,0,0.146,0,-0.00152
SCB.LS,2021-12-19,2021-12-20,W,1,0.794,0,0.00038
SCB.LS,2021-12-30,2021-12-31,W,0,0.559,0,-0.00156
SCB.LS,2022-01-09,2022-01-10,D,1,0.675,0,-0.00047
SCB.LS,2022-01-15,2022-01-17,L,1,0.673,0,-0.00157
SCB.LS,2022-01-22,2022-01-24,W,0,0.172,0,0.00392
SCB.LS,2022-01-30,2022-01-31,W,1,0.65,0,-0.0032
SCB.LS,2022-02-05,2022-02-07,L,0,0.461,0,-0.00162
SCB.LS,2022-02-12,2022-02-14,W,1,0.68,0,0.00138
SCB.LS,2022-02-20,2022-02-21,W,0,0.596,0,0.00335
SCB.LS,2022-02-28,2022-03-01,D,1,0.622,0,0.00072
SCB.LS,2022-03-05,2022-03-07,D,0,0.524,0,-0.00398
SCB.LS,2022-03-13,2022-03-14,L,1,0.496,0,-0.00043
SCB.LS,2022-03-20,2022-03-21,W,0,0.493,0,-0.00177
SCB.LS,2022-04-01,2022-04-04,W,1,0.315,0,-0.00206
SCB.LS,2022-04-10,2022-04-11,W,0,0.491,0,-0.00182
SCB.LS,2022-04-18,2022-04-19,D,0,0.474,0,-0.00075
SCB.LS,2022-04-25,2022-04-26,W,1,0.231,0,0.00104
SCB.LS,2022-04-30,2022-05-02,W,0,0.558,0,0.0006
SCB.LS,2022-05-08,2022-05-09,W,1,0.563,0,0.00388
SCB.LS,2022-05-15,2022-05-16,L,0,0.428,0,-0.00293
SCB.LS,2022-08-07,2022-08-08,D,1,0.242,0,-0.00436
SCB.LS,2022-08-12,2022-08-15,W,0,0.466,0,-0.00252
SCB.LS,2022-08-21,2022-08-22,W,1,0.688,0,0.00637
SCB.LS,2022-08-28,2022-08-29,W,0,0.563,0,0.00135
SCB.LS,2022-09-03,2022-09-05,W,1,0.687,0,-0.00163
SCB.LS,2022-09-11,2022-09-12,W,0,0.6,0,-0.00484
SCB.LS,2022-09-18,2022-09-19,W,1,0.716,0,-0.00142
SCB.LS,2022-09-30,2022-10-03,L,0,0.231,0,-0.00526
SCB.LS,2022-10-09,2022-10-10,L,1,0.727,0,0.19994
SCB.LS,2022-10-22,2022-10-24,W,0,0.552,0,-0.00427
SCB.LS,2022-10-30,2022-10-31,W,0,0.545,0,0.19857
SCB.LS,2022-11-06,2022-11-07,L,1,0.676,0,0.03332
SCB.LS,2022-11-13,2022-11-14,W,0,0.563,0,0.00555
SCB.LS,2022-12-30,2023-01-02,W,1,0.207,0,-0.00528
SCB.LS,2023-01-05,2023-01-06,W,0,0.559,0,-0.00261
SCB.LS,2023-01-14,2023-01-16,W,1,0.721,0,-0.0011
SCB.LS,2023-01-21,2023-01-23,W,0,0.641,0,-0.00365
SCB.LS,2023-02-01,2023-02-02,L,0,0.25,0,-0.00335
SCB.LS,2023-02-05,2023-02-06,W,1,0.68,0,-0.00104
SCB.LS,2023-02-12,2023-02-13,W,0,0.596,0,0.00018
SCB.LS,2023-02-19,2023-02-20,W,1,0.663,0,-0.00156
SCB.LS,2023-02-27,2023-02-28,L,0,0.487,0,-0.0027
SCB.LS,2023-03-05,2023-03-06,W,1,0.657,0,-0.00077
SCB.LS,2023-03-11,2023-03-13,W,0,0.487,0,0.00272
SCB.LS,2023-03-19,2023-03-20,D,1,0.288,0,-0.00324
SCB.LS,2023-04-02,2023-04-03,W,0,0.558,0,0.00638
SCB.LS,2023-04-08,2023-04-11,W,1,0.712,0,-0.10133
SCB.LS,2023-04-16,2023-04-17,W,1,0.693,0,-0.00294
SCB.LS,2023-04-21,2023-04-24,W,0,0.572,0,-0.00159
SCB.LS,2023-04-29,2023-05-02,W,1,0.75,0,0.00122
SCB.LS,2023-05-06,2023-05-08,L,0,0.171,0,-0.00305
SCB.LS,2023-05-14,2023-05-15,W,1,0.764,0,0.00768
SCB.LS,2023-05-20,2023-05-22,D,0,0.602,0,-2e-05
SCB.LS,2023-05-27,2023-05-29,W,1,0.77,0,-0.0018
SCB.LS,2023-08-11,2023-08-14,L,1,0.645,0,-0.00132
SCB.LS,2023-08-19,2023-08-21,W,0,0.555,0,-0.00219
SCB.LS,2023-09-03,2023-09-04,D,1,0.325,0,-0.00168
SCB.LS,2023-09-09,2023-09-11,W,0,0.524,0,-0.0025
SCB.LS,2023-09-16,2023-09-18,L,0,0.554,0,0.00087
SCB.LS,2023-09-24,2023-09-25,W,1,0.615,0,-3e-05
SCB.LS,2023-09-28,2023-09-29,W,0,0.548,0,-0.0029
SCB.LS,2023-10-07,2023-10-09,W,1,0.698,0,-0.00353
SCB.LS,2023-10-28,2023-10-30,D,0,0.52,0,-0.0018
SCB.LS,2023-11-04,2023-11-06,W,1,0.75,0,-0.00126
SCB.LS,2023-11-12,2023-11-13,W,0,0.588,0,-0.00324
SCB.LS,2023-12-03,2023-12-04,W,1,0.686,0,-0.00304
SCB.LS,2023-12-08,2023-12-11,W,0,0.602,0,0.00019
SCB.LS,2023-12-17,2023-12-18,L,1,0.311,0,-0.0003
SCB.LS,2023-12-30,2024-01-02,W,0,0.584,0,-0.00347
SCB.LS,2024-01-06,2024-01-08,D,1,0.588,0,8e-05
SCB.LS,2024-01-14,2024-01-15,L,0,0.208,0,-0.00057
SCB.LS,2024-01-18,2024-01-19,W,0,0.522,0,-0.00135
SCB.LS,2024-01-31,2024-02-01,D,1,0.759,0,0.09833
SCB.LS,2024-02-04,2024-02-05,W,1,0.63,0,-0.00054
SCB.LS,2024-02-11,2024-02-12,L,0,0.158,0,-0.00388
SCB.LS,2024-02-18,2024-02-19,W,1,0.728,0,-0.00164
SCB.LS,2024-02-26,2024-02-27,W,0,0.518,0,-0.00296
SCB.LS,2024-03-02,2024-03-04,W,1,0.698,0,-0.00086
SCB.LS,2024-03-09,2024-03-11,D,0,0.526,0,-0.00173
SCB.LS,2024-03-16,2024-03-18,W,1,0.669,0,-0.00295
SCB.LS,2024-04-01,2024-04-02,W,0,0.654,0,-0.0025
SCB.LS,2024-04-06,2024-04-08,L,1,0.661,0,-0.00315
SCB.LS,2024-04-13,2024-04-15,W,0,0.55,0,0.00055
SCB.LS,2024-04-20,2024-04-22,W,1,0.74,0,-0.00872
SCB.LS,2024-04-27,2024-04-29,L,0,0.166,0,-0.00372
SCB.LS,2024-05-05,2024-05-06,W,1,0.714,0,-0.00176
SCB.LS,2024-05-11,2024-05-13,W,0,0.445,0,0.09882
SCB.LS,2024-05-18,2024-05-20,L,1,0.293,0,-0.00209
SCB.LS,2024-08-11,2024-08-12,D,1,0.678,0,-0.00181
SCB.LS,2024-08-18,2024-08-19,W,0,0.588,0,-0.0037
SCB.LS,2024-08-25,2024-08-26,W,1,0.602,0,-0.00217
SCB.LS,2024-09-01,2024-09-02,D,0,0.544,0,-0.00205
SCB.LS,2024-09-15,2024-09-16,L,1,0.47,0,-0.00022
SCB.LS,2024-09-20,2024-09-23,W,0,0.572,0,-0.00227
SCB.LS,2024-09-29,2024-09-30,W,1,0.687,0,-0.00118
SCB.LS,2024-10-06,2024-10-07,L,0,0.157,0,-0.00304
SCB.LS,2024-10-27,2024-10-28,W,1,0.708,0,0.00015
SCB.LS,2024-11-03,2024-11-04,W,0,0.543,0,-0.00133
SCB.LS,2024-11-10,2024-11-11,L,1,0.179,0,-0.00268
SCB.LS,2024-12-01,2024-12-02,W,0,0.588,0,0.00011
SCB.LS,2024-12-06,2024-12-09,D,1,0.771,0,-0.00223
SCB.LS,2024-12-16,2024-12-17,D,1,0.633,0,-1e-05
SCB.LS,2024-12-22,2024-12-23,W,0,0.406,0,-0.00258
SCB.LS,2024-12-29,2024-12-30,L,1,0.665,0,-0.00144
SCB.LS,2025-01-04,2025-01-06,W,0,0.134,0,-0.00134
SCB.LS,2025-01-19,2025-01-20,W,0,0.564,0,-0.00226
SCB.LS,2025-01-26,2025-01-27,W,1,0.77,0,-0.00048
SCB.LS,2025-02-03,2025-02-04,W,0,0.501,0,-0.00322
SCB.LS,2025-02-09,2025-02-10,W,1,0.606,0,-0.00331
SCB.LS,2025-02-16,2025-02-17,D,0,0.342,0,-0.0007
SCB.LS,2025-02-21,2025-02-24,W,1,0.597,0,-0.00491
SCB.LS,2025-03-02,2025-03-03,L,0,0.514,0,-0.00199
SCB.LS,2025-03-08,2025-03-10,W,1,0.284,0,-0.13019
SCB.LS,2025-03-15,2025-03-17,W,0,0.507,0,-0.00406
SCB.LS,2025-03-29,2025-03-31,W,1,0.552,0,0.00085
SCB.LS,2025-04-07,2025-04-08,D,0,0.15,0,-0.00731
SCB.LS,2025-04-13,2025-04-14,W,1,0.681,0,-0.00357
SCB.LS,2025-04-19,2025-04-22,W,0,0.479,0,-0.00448
SCB.LS,2025-04-25,2025-04-28,D,0,0.427,0,0.0004
SCB.LS,2025-05-03,2025-05-05,D,1,0.544,0,-0.00263
SCB.LS,2025-05-10,2025-05-12,L,0,0.593,0,-0.00519
SCB.LS,2025-05-17,2025-05-19,D,1,0.188,0,-0.00203
SCB.LS,2025-08-10,2025-08-11,W,1,0.673,0,-0.00071
SCB.LS,2025-08-17,2025-08-18,W,0,0.58,0,-0.00423
SCB.LS,2025-08-24,2025-08-25,D,1,0.703,0,-4e-05
SCB.LS,2025-08-31,2025-09-01,D,0,0.549,0,-0.00296
SCB.LS,2025-09-14,2025-09-15,L,1,0.637,0,-0.00212
SCB.LS,2025-09-20,2025-09-22,D,0,0.394,0,-0.00203
SCB.LS,2025-09-28,2025-09-29,L,1,0.664,0,-0.00236
SCB.LS,2025-10-05,2025-10-06,D,0,0.132,0,-0.00321
SCB.LS,2025-10-26,2025-10-27,W,1,0.663,0,-0.00121
SCB.LS,2025-11-02,2025-11-03,L,0,0.148,0,-0.0021
SCB.LS,2025-11-09,2025-11-10,W,1,0.674,0,-0.0048
SCB.LS,2025-12-01,2025-12-02,W,0,0.621,0,-0.00421
SCB.LS,2025-12-06,2025-12-08,W,0,0.453,0,-0.00168
SCB.LS,2025-12-15,2025-12-16,W,1,0.623,0,-0.00131
SCB.LS,2025-12-19,2025-12-22,L,0,0.597,0,-0.00113
SCB.LS,2025-12-28,2025-12-29,D,1,0.28,0,-0.0017
SCB.LS,2026-01-03,2026-01-05,D,0,0.642,0,-0.0033
SCB.LS,2026-01-18,2026-01-19,W,0,0.593,0,0.00019
SCB.LS,2026-01-25,2026-01-26,W,1,0.678,0,-0.0021
SCB.LS,2026-02-02,2026-02-03,W,0,0.685,0,-0.00448
SCB.LS,2026-02-08,2026-02-09,W,1,0.76,0,-0.00579
SCB.LS,2026-02-14,2026-02-16,L,0,0.455,0,-0.00298
SCB.LS,2026-02-21,2026-02-23,W,1,0.601,0,-0.00509
SCB.LS,2026-02-28,2026-03-02,W,0,0.612,0,-0.00156
SCB.LS,2026-03-07,2026-03-09,D,1,0.274,0,-5e-05
SCB.LS,2026-03-22,2026-03-23,L,1,0.272,0,-0.00215
SCB.LS,2026-04-04,2026-04-07,W,0,0.614,0,-0.00157
SCB.LS,2026-04-12,2026-04-13,W,1,0.678,0,0.00048
SCB.LS,2026-04-19,2026-04-20,D,1,0.52,0,-0.00147
SCB.LS,2026-04-23,2026-04-24,W,0,0.609,0,0.00023
SCB.LS,2026-04-26,2026-04-27,L,0,0.43,0,-0.00283
SCB.LS,2026-05-03,2026-05-04,D,1,0.551,0,0.0022
SCB.LS,2026-05-11,2026-05-12,D,0,0.131,0,0.00092
SCB.LS,2026-05-16,2026-05-18,D,1,0.586,0,-0.00409
SCB.LS,2026-08-09,2026-08-10,D,0,0.558,0,-0.00106
SCP.LS,2021-08-21,2021-08-23,W,1,0.796,0,-0.03778
SCP.LS,2021-08-28,2021-08-30,D,0,0.647,0,0.01153
SCP.LS,2021-09-11,2021-09-13,D,1,0.36,1,0.04605
SCP.LS,2021-09-19,2021-09-20,W,0,0.584,0,-0.02301
SCP.LS,2021-09-24,2021-09-27,W,1,0.76,0,0.05641
SCP.LS,2021-10-02,2021-10-04,W,0,0.668,0,-0.00153
SCP.LS,2021-10-23,2021-10-25,W,1,0.766,0,0.03798
SCP.LS,2021-10-30,2021-11-01,W,1,0.609,0,0.05572
SCP.LS,2021-11-07,2021-11-08,W,0,0.621,0,0.03782
SCP.LS,2021-11-28,2021-11-29,W,1,0.792,0,-0.06208
SCP.LS,2021-12-03,2021-12-06,W,0,0.262,1,-0.00322
SCP.LS,2021-12-11,2021-12-13,W,1,0.794,0,-0.00623
SCP.LS,2021-12-18,2021-12-20,W,0,0.611,0,0.04561
SCP.LS,2021-12-29,2021-12-30,W,1,0.732,0,0.05978
SCP.LS,2022-01-07,2022-01-10,L,0,0.678,0,-0.05582
SCP.LS,2022-01-16,2022-01-17,W,0,0.74,0,0.09475
SCP.LS,2022-01-22,2022-01-24,L,1,0.591,0,-0.04387
SCP.LS,2022-02-02,2022-02-03,W,0,0.739,0,-0.00528
SCP.LS,2022-02-06,2022-02-07,W,1,0.7,0,-0.00655
SCP.LS,2022-02-11,2022-02-14,D,0,0.237,1,0.00179
SCP.LS,2022-02-20,2022-02-21,W,1,0.751,0,0.00331
SCP.LS,2022-02-26,2022-02-28,D,0,0.673,0,-0.00247
SCP.LS,2022-03-05,2022-03-07,W,1,0.742,0,-0.02615
SCP.LS,2022-03-14,2022-03-15,W,0,0.68,0,0.00585
SCP.LS,2022-03-19,2022-03-21,W,0,0.555,0,-0.00064
SCP.LS,2022-04-03,2022-04-04,W,1,0.766,0,0.01104
SCP.LS,2022-04-09,2022-04-11,W,0,0.692,0,-0.00068
SCP.LS,2022-04-17,2022-04-19,L,1,0.473,1,-0.08874
SCP.LS,2022-04-25,2022-04-26,W,0,0.646,0,-0.02201
SCP.LS,2022-05-01,2022-05-02,W,1,0.715,0,0.00119
SCP.LS,2022-05-07,2022-05-09,W,0,0.688,0,0.00371
SCP.LS,2022-05-14,2022-05-16,W,1,0.763,0,0.02752
SCP.LS,2022-08-07,2022-08-08,D,0,0.478,0,-0.0121
SCP.LS,2022-08-13,2022-08-15,W,1,0.761,0,-0.00122
SCP.LS,2022-08-20,2022-08-22,L,0,0.268,1,0.01346
SCP.LS,2022-08-27,2022-08-29,L,1,0.813,0,0.0334
SCP.LS,2022-09-02,2022-09-05,W,0,0.642,0,-0.00053
SCP.LS,2022-09-10,2022-09-12,W,1,0.71,0,-0.04782
SCP.LS,2022-09-17,2022-09-19,L,0,0.642,0,0.00211
SCP.LS,2022-09-30,2022-10-03,W,1,0.716,0,-0.02041
SCP.LS,2022-10-08,2022-10-10,W,0,0.611,0,-0.0377
SCP.LS,2022-10-22,2022-10-24,W,1,0.715,0,0.02758
SCP.LS,2022-10-29,2022-10-31,L,0,0.644,0,-0.00221
SCP.LS,2022-11-05,2022-11-07,W,1,0.704,0,0.00115
SCP.LS,2022-11-13,2022-11-14,W,0,0.575,0,-0.00164
SCP.LS,2022-12-29,2022-12-30,W,1,0.837,0,0.00139
SCP.LS,2023-01-08,2023-01-09,L,0,0.682,0,-0.001
SCP.LS,2023-01-15,2023-01-16,D,0,0.242,1,-0.00013
SCP.LS,2023-01-20,2023-01-23,W,1,0.727,0,0.04919
SCP.LS,2023-02-01,2023-02-02,W,1,0.49,0,-0.02686
SCP.LS,2023-02-06,2023-02-07,W,0,0.641,0,0.04773
SCP.LS,2023-02-12,2023-02-13,L,1,0.355,1,-0.00939
SCP.LS,2023-02-20,2023-02-21,W,0,0.656,0,-0.00039
SCP.LS,2023-02-27,2023-02-28,W,1,0.764,0,0.00382
SCP.LS,2023-03-04,2023-03-06,W,0,0.679,0,-0.01269
SCP.LS,2023-03-12,2023-03-13,W,1,0.757,0,0.00282
SCP.LS,2023-04-01,2023-04-03,W,1,0.819,0,-0.00137
SCP.LS,2023-04-05,2023-04-06,D,0,0.634,0,0.16007
SCP.LS,2023-04-09,2023-04-11,W,0,0.678,0,0.05198
SCP.LS,2023-04-16,2023-04-17,D,1,0.787,0,-0.00154
SCP.LS,2023-04-24,2023-04-25,W,0,0.599,0,-0.00034
SCP.LS,2023-04-30,2023-05-02,W,1,0.732,0,0.00166
SCP.LS,2023-05-07,2023-05-08,W,0,0.682,0,0.00478
SCP.LS,2023-05-13,2023-05-15,W,1,0.763,0,0.12037
SCP.LS,2023-05-21,2023-05-22,D,1,0.358,1,0.00071
SCP.LS,2023-05-26,2023-05-29,W,0,0.654,0,0.10882
SCP.LS,2023-08-12,2023-08-14,W,1,0.805,0,0.02121
SCP.LS,2023-08-18,2023-08-21,W,0,0.656,0,-0.12202
SCP.LS,2023-08-27,2023-08-28,W,1,0.751,0,0.09984
SCP.LS,2023-09-03,2023-09-04,D,0,0.428,0,0.01133
SCP.LS,2023-09-17,2023-09-18,W,1,0.771,0,-0.10685
SCP.LS,2023-09-25,2023-09-26,W,1,0.781,0,0.0057
SCP.LS,2023-09-30,2023-10-02,W,0,0.647,0,0.00012
SCP.LS,2023-10-08,2023-10-09,W,1,0.738,0,-0.002
SCP.LS,2023-10-30,2023-10-31,W,0,0.639,0,-0.00152
SCP.LS,2023-11-05,2023-11-06,W,1,0.75,0,-0.03914
SCP.LS,2023-11-12,2023-11-13,L,0,0.311,1,0.00972
SCP.LS,2023-12-04,2023-12-05,W,1,0.785,0,0.00492
SCP.LS,2023-12-09,2023-12-11,L,0,0.578,0,0.00087
SCP.LS,2023-12-18,2023-12-19,W,1,0.434,1,0.05981
SCP.LS,2023-12-30,2024-01-02,W,0,0.715,0,-0.00195
SCP.LS,2024-01-05,2024-01-08,W,1,0.751,0,0.02591
SCP.LS,2024-01-13,2024-01-15,W,0,0.742,0,0.00029
SCP.LS,2024-01-18,2024-01-19,W,0,0.688,0,0.01032
SCP.LS,2024-01-29,2024-01-30,W,1,0.787,0,0.00373
SCP.LS,2024-02-11,2024-02-12,W,1,0.632,0,-0.01237
SCP.LS,2024-02-19,2024-02-20,W,0,0.688,0,0.02008
SCP.LS,2024-02-25,2024-02-26,D,0,0.693,0,-0.01468
SCP.LS,2024-03-03,2024-03-04,W,1,0.843,0,6e-05
SCP.LS,2024-03-10,2024-03-11,W,0,0.68,0,-0.00061
SCP.LS,2024-03-17,2024-03-18,W,1,0.827,0,-0.03313
SCP.LS,2024-03-29,2024-04-02,W,0,0.791,0,0.0409
SCP.LS,2024-04-06,2024-04-08,W,1,0.49,1,-0.03798
SCP.LS,2024-04-12,2024-04-15,W,0,0.756,0,0.0437
SCP.LS,2024-04-16,2024-04-17,W,0,0.73,0,-0.0008
SCP.LS,2024-04-21,2024-04-22,W,1,0.732,0,0.04136
SCP.LS,2024-04-28,2024-04-29,D,0,0.352,1,-0.00215
SCP.LS,2024-05-04,2024-05-06,W,1,0.877,0,-0.00063
SCP.LS,2024-05-11,2024-05-13,W,0,0.654,0,0.00555
SCP.LS,2024-05-18,2024-05-20,W,1,0.874,0,0.00455
SCP.LS,2024-08-09,2024-08-12,W,1,0.809,0,0.01082
SCP.LS,2024-08-17,2024-08-19,W,0,0.75,0,-0.00213
SCP.LS,2024-08-23,2024-08-26,W,0,0.787,0,-0.00095
SCP.LS,2024-08-31,2024-09-02,W,1,0.536,1,-0.01197
